0,1,0.057592,0.057592
0,2,1.485045,1.427448
0,3,7.839525,5.913484
0,4,8.144527,0.921866
0,5,11.155093,3.853418
0,6,10.054770,0.499258
0,7,9.168989,0.115489
0,8,8.353807,0.082916
0,9,7.329959,0.110695
0,10,6.379753,0.023256
0,11,5.182838,0.000000
0,12,4.368523,0.090909
0,13,3.121928,0.000000
0,14,2.807355,0.000000
0,15,2.000000,0.000000
0,16,1.000000,0.000000
0,17,1.000000,0.000000
0,18,0.000000,0.000000
0,19,0.000000,0.000000
0,20,0.000000,0.000000
1,2,1.432628,1.432628
1,3,7.819167,5.962783
1,4,8.137801,0.934003
1,5,11.151211,3.853930
1,6,10.054770,0.503470
1,7,9.168989,0.115489
1,8,8.353807,0.082916
1,9,7.329959,0.110695
1,10,6.379753,0.023256
1,11,5.182838,0.000000
1,12,4.368523,0.090909
1,13,3.121928,0.000000
1,14,2.807355,0.000000
1,15,2.000000,0.000000
1,16,1.000000,0.000000
1,17,1.000000,0.000000
1,18,0.000000,0.000000
1,19,0.000000,0.000000
1,20,0.000000,0.000000
2,3,7.693800,7.693800
2,4,8.116309,1.032340
2,5,11.130509,3.856862
2,6,10.054770,0.542052
2,7,9.168989,0.115489
2,8,8.353807,0.082916
2,9,7.329959,0.110695
2,10,6.379753,0.023256
2,11,5.182838,-0.000000
2,12,4.368523,0.090909
2,13,3.121928,0.000000
2,14,2.807355,0.000000
2,15,2.000000,0.000000
2,16,1.000000,0.000000
2,17,1.000000,0.000000
2,18,0.000000,0.000000
2,19,0.000000,0.000000
2,20,0.000000,0.000000
3,4,7.375045,7.375045
3,5,10.922047,4.319963
3,6,9.998667,0.871637
3,7,9.160936,0.161616
3,8,8.353807,0.082916
3,9,7.329959,0.110695
3,10,6.379753,0.023256
3,11,5.182838,0.000000
3,12,4.368523,0.090909
3,13,3.121928,-0.000000
3,14,2.807355,0.000000
3,15,2.000000,0.000000
3,16,1.000000,0.000000
3,17,1.000000,0.000000
3,18,0.000000,0.000000
3,19,0.000000,0.000000
3,20,0.000000,0.000000
4,5,9.774710,9.774710
4,6,9.461644,1.875507
4,7,9.127708,0.440566
4,8,8.353807,0.088663
4,9,7.329959,0.110695
4,10,6.379753,0.023256
4,11,5.182838,0.000000
4,12,4.368523,0.090909
4,13,3.121928,0.000000
4,14,2.807355,0.000000
4,15,2.000000,0.000000
4,16,1.000000,0.000000
4,17,1.000000,0.000000
4,18,0.000000,0.000000
4,19,0.000000,0.000000
4,20,0.000000,0.000000
5,6,8.317164,8.317164
5,7,8.951132,1.143922
5,8,8.348060,0.187125
5,9,7.329959,0.110695
5,10,6.379753,0.023256
5,11,5.182838,-0.000000
5,12,4.368523,0.090909
5,13,3.121928,-0.000000
5,14,2.807355,0.000000
5,15,2.000000,0.000000
5,16,1.000000,0.000000
5,17,1.000000,0.000000
5,18,0.000000,0.000000
5,19,0.000000,0.000000
5,20,0.000000,0.000000
6,7,7.455496,7.455496
6,8,8.269009,1.119740
6,9,7.329959,0.134937
6,10,6.379753,0.023256
6,11,5.182838,0.000000
6,12,4.368523,0.090909
6,13,3.121928,0.000000
6,14,2.807355,0.000000
6,15,2.000000,0.000000
6,16,1.000000,0.000000
6,17,1.000000,0.000000
6,18,0.000000,0.000000
6,19,0.000000,0.000000
6,20,0.000000,0.000000
7,8,7.645687,7.645687
7,9,7.317837,0.594625
7,10,6.379753,0.023256
7,11,5.182838,0.000000
7,12,4.368523,0.090909
7,13,3.121928,0.000000
7,14,2.807355,0.000000
7,15,2.000000,0.000000
7,16,1.000000,0.000000
7,17,1.000000,0.000000
7,18,0.000000,0.000000
7,19,0.000000,0.000000
7,20,0.000000,0.000000
8,9,6.066053,6.066053
8,10,6.379753,1.288335
8,11,5.182838,0.000000
8,12,4.368523,0.090909
8,13,3.121928,0.000000
8,14,2.807355,0.000000
8,15,2.000000,0.000000
8,16,1.000000,0.000000
8,17,1.000000,0.000000
8,18,0.000000,0.000000
8,19,0.000000,0.000000
8,20,0.000000,0.000000
9,10,5.509195,5.509195
9,11,5.131556,1.046375
9,12,4.277613,0.090909
9,13,2.921928,0.000000
9,14,2.807355,0.285714
9,15,2.000000,0.000000
9,16,1.000000,0.000000
9,17,1.000000,0.000000
9,18,0.000000,0.000000
9,19,0.000000,0.000000
9,20,0.000000,0.000000
10,11,4.782591,4.782591
10,12,4.277613,0.272727
10,13,2.921928,0.000000
10,14,2.807355,0.285714
10,15,2.000000,0.000000
10,16,1.000000,0.000000
10,17,1.000000,0.000000
10,18,0.000000,0.000000
10,19,0.000000,0.000000
10,20,0.000000,0.000000
11,12,4.186704,4.186704
11,13,2.921928,0.000000
11,14,2.807355,0.285714
11,15,2.000000,0.000000
11,16,1.000000,0.000000
