1 2.11391175504
2 11.2519674625
3 12.7760030429
4 14.3424065541
5 16.4444964199
6 18.4777314472
7 19.4832957888
8 19.823186291
9 19.5361640443
10 19.9173119063
11 19.2030747851
12 18.0123981296
13 17.3925699504
14 18.3229568042
15 17.136440467
16 15.5625107577
17 13.8015062866
18 12.0644059619
19 10.5755392468
20 9.2923216328
Total time: 270.927299
