1 2.11391175504
2 23.2314251262
3 23.6852202684
4 23.6811417966
5 23.6615150673
6 23.6220507018
7 23.5482326711
8 23.4273685992
9 23.2549420935
10 23.0336300203
11 22.7703261521
12 22.4725287257
13 22.1476365959
14 21.7998349478
15 21.4319816038
16 21.0427715258
17 20.6340115771
18 20.2060520973
19 19.7610057556
20 19.3055363235
Total time: 1822.830510
