1 3.14082867871
2 11.2687191717
3 19.7578719864
4 12.3680743248
5 12.0638853999
6 6.97719813003
7 1.92192809489
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
Total time: 83.863378
