2.11391175504,19.7801702171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,19.7802851937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,19.7812620939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,19.8108868664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,19.6818754323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,19.0646134302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,18.0569288353,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,17.6141227713,0,0,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,16.1013343432,0,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,16.1352368971,0,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,15.0766901375,0,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,13.9411375711,14.0906177586,0,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,13.9411375711,13.5033813282,13.5954175848,0,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,13.9411375711,13.5033813282,13.226172714,13.6175405906,0,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,13.9411375711,13.5033813282,13.226172714,13.2354449834,13.9636074676,0,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,13.9411375711,13.5033813282,13.226172714,13.2354449834,13.6910657875,13.3108037356,0,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,13.9411375711,13.5033813282,13.226172714,13.2354449834,13.6910657875,13.0926781804,13.3158392449,0,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,13.9411375711,13.5033813282,13.226172714,13.2354449834,13.6910657875,13.0926781804,13.2221895671,12.412679584,0,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,13.9411375711,13.5033813282,13.226172714,13.2354449834,13.6910657875,13.0926781804,13.2221895671,12.3317213418,11.4489779511,0
2.11391175504,11.251739841,12.7600960814,14.1604331165,16.1062163154,17.4785946356,17.4795421601,16.6060095999,16.7112005943,15.3109306762,15.175999932,13.9411375711,13.5033813282,13.226172714,13.2354449834,13.6910657875,13.0926781804,13.2221895671,12.3317213418,11.2469496548,10.4432841076
