Component Index&AES-CBC&AES-GCM&CRC16&CRC32&MMH3&SHA256&SPHASH
1&2.1139117550402466&2.1139117550402466&2.1139117550402466&2.1139117550402466&2.1167659529394625&2.1139117550402466&2.1139117550402466
2&11.250592819340699&11.250592819340699&11.250592819340699&11.250592819340699&11.25137602227062&11.250592819340699&11.250592819340699
3&12.7420664268952&12.7420664268952&12.7420664268952&12.7420664268952&12.742251877778797&12.7420664268952&12.7420664268952
4&14.03841595370324&14.03841595370324&14.03841595370324&14.03841595370324&14.038534524473818&14.03841595370324&14.03841595370324
5&15.717066344326742&15.717066344326742&15.717066344326742&15.717066344326742&15.717147386725038&15.717066344326742&15.717066344326742
6&16.170510228240715&16.170510228240715&16.170510228240715&16.170510228240715&16.170597849035921&16.170510228240715&16.170510228240715
7&15.643134425431143&15.643134425431143&15.643134425431143&15.643134425431143&15.643248966483425&15.643134425431143&15.643134425431143
8&15.303624611739798&15.303624611739798&15.303624611739798&15.303624611739798&15.303798750369152&15.303624611739798&15.303624611739798
9&14.646945506414168&14.646945506414168&14.646945506414168&14.646945506414168&14.647191879131572&14.646945506414168&14.646945506414168
10&14.462993912835019&14.462993912835019&14.462993912835019&14.462993912835019&14.463508894873035&14.462993912835019&14.462993912835019
11&13.251986279541192&13.251986279541192&13.251986279541192&13.251986279541192&13.252829562681971&13.251986279541192&13.251986279541192
12&12.171415987292972&12.171415987292972&12.171415987292972&12.171415987292972&12.172795241249853&12.171415987292972&12.171415987292972
13&12.585889019490574&12.585889019490574&12.585889019490574&12.585889019490574&12.586934767654753&12.585889019490574&12.585889019490574
14&12.814227642873734&12.814227642873734&12.814227642873734&12.814227642873734&12.81563251580703&12.814227642873734&12.814227642873734
15&13.249443735486068&13.249443735486068&13.249443735486068&13.249443735486068&13.251201362274729&13.249443735486068&13.249443735486068
16&12.855277791989611&12.855277791989611&12.855277791989611&12.855277791989611&12.857697526833677&12.855277791989611&12.855277791989611
17&12.961377868801764&12.961377868801764&12.961377868801764&12.961377868801764&12.964309805038145&12.961377868801764&12.961377868801764
18&12.241870895459421&12.241870895459421&12.241870895459421&12.241870895459421&12.246609224503995&12.241870895459421&12.241870895459421
19&11.23404026348156&11.23404026348156&11.23404026348156&11.23404026348156&11.243414073026628&11.23404026348156&11.23404026348156
20&10.063141473467912&10.063141473467912&10.063141473467912&10.063141473467912&10.081850869424631&10.063141473467912&10.063141473467912
21&9.4693641665971988&9.4693641665971988&9.4693641665971988&9.4693641665971988&9.4929149481799175&9.4693641665971988&9.4693641665971988
