1 2.11391175504
2 11.251739841
3 12.7610938969
4 19.7805890918
5 19.7805890918
6 19.7805890918
7 19.7805890918
8 19.7805890918
9 19.7805890918
10 19.7805890918
11 19.7805890918
Total time: 139.982110
