1 2.11391175504
2 11.251739841
3 12.7610938969
4 14.1755032658
5 16.183348088
6 17.7816251484
7 18.6857801833
8 19.1225269285
9 19.5234244415
10 19.640830124
11 19.7004201394
12 19.7306982236
Total time: 998.141648
