1 2.11391175504
2 11.2505928193
3 12.7420664269
4 14.0384159537
5 15.7170663443
6 23.0742389086
7 22.9228047261
8 22.5850756211
9 22.2183763969
10 21.8421872673
11 21.4525861291
12 21.038208347
13 20.5914785175
14 20.1142138355
15 19.618329935
16 19.1172220241
Total time: 151.188568
