1 2.11391175504
2 11.251739841
3 12.7600963871
4 14.1604455258
5 16.1062214099
6 17.4786562427
7 19.0646134302
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
Total time: 77.241712
