1 2.11391175504
2 11.2505928193
3 23.5425914152
4 23.6701735805
5 23.6404729132
6 23.579442204
7 23.4684729048
8 23.3002503234
9 23.0783125738
10 22.8126440488
11 22.5119784424
Total time: 291.224102
